theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,costs1,costs2,effects1,effects2
1000.952745059,0.1008149264,3.8595478618,610.5808025345,0.6458850191,0.1795070984,2.9965003032,0.3888000564,-0.08953778,0.9123140131,1500.9806206239,0.0692897938,4.6646939431,0.8697226054,0.3738018291,1.6141174446,0.1357182044,-0.1344323272,0.6592859634,1238.5297557371,1698.3299107152,0.3156573354,0.5127272617
1000.9817468627,0.1117469108,4.4675431712,844.608892229,0.636036514,0.3835855412,2.4776597275,0.1669751432,-0.0962539095,0.3848133196,1500.8745670525,0.0760530893,5.1446102577,0.7818705053,0.3187794023,2.8662658543,0.1418783614,-0.0848430943,0.5685572063,1422.6393479589,1831.3392013557,0.5983008476,0.7075562252
999.4655135552,0.0678343684,6.8149516967,398.4291474434,0.829112987,0.2431512947,3.4264743001,0.1805753983,-0.1071857415,0.6004928798,1500.658883323,0.0761611102,5.7243221592,0.8411461198,0.3649184314,4.1888214656,0.3136524255,-0.1064329692,0.4747006667,1183.654504916,1674.3623298437,0.6791542588,1.2699106741
1000.5724212129,0.1031554963,5.398943892,485.7003362733,0.943589986,0.2678149253,3.5972667404,0.052126217,-0.0872361232,0.1325732299,1498.6431479901,0.1208273266,4.7510714575,0.877634339,0.2797887208,3.8623386788,0.2130729637,-0.1020328936,0.8318341968,1271.0738672695,1777.4639249963,0.9084533697,0.9303212667
998.7603645469,0.0869752917,0.9388400016,611.2676963803,0.7467078758,0.368016265,2.7518739712,0.1897509359,-0.1359796882,0.5615888863,1500.6359165902,0.0336491937,4.6679755768,0.7006595101,0.3769764637,2.7625404866,0.2068558969,-0.1103708067,0.2952826334,1048.6739680626,1596.6499431075,0.7417264683,0.7229341884
1001.1916284932,0.0751185354,6.5421187528,704.3402411501,0.8426927631,0.1085171299,2.7141313859,0.133014671,-0.1170555545,0.5173657653,1501.0591583355,0.0681495079,4.0066945171,0.8347632779,0.216150645,4.9054911774,0.1313250091,-0.0717155584,0.7371026658,1347.3286375981,1693.382261295,0.2401426474,0.8781783739
999.9330087385,0.1048104229,7.3167128793,639.9176100861,0.520375231,0.3365073815,2.2197760878,0.4383770715,-0.0962883152,0.6830649634,1499.7466287601,0.0572473891,6.6726845964,0.7803684867,0.3117774795,1.250631938,0.1954513115,-0.0911902107,0.3108645779,1490.6652002668,1744.1911699943,0.359872652,0.2987397853
1000.6632817911,0.0857083784,6.9115746582,-11.7808530246,0.6265969584,0.4138510795,2.9019152423,0.139067449,-0.1294334077,0.3376291156,1498.9552005895,0.0697269314,6.475927527,0.7337061011,0.2385112959,3.4309835802,0.1852478764,-0.1070025432,0.4999742348,993.6845417694,1493.635596998,0.7464410414,0.5905020095
999.420849054,0.1162317821,5.9913704558,168.6745359426,0.7188031608,0.3764135388,3.2150465789,0.0710980242,-0.1077272709,0.6026484597,1500.4811040881,0.1215598941,4.995805813,0.8994681068,0.1902334587,3.2312234623,0.1829018675,-0.1034087667,0.3675570245,1116.8837153168,1602.9153998797,0.8652704812,0.5459393386
1000.3636033383,0.0724972821,6.2733093412,339.1829456073,0.5710216895,0.2491101197,2.2846260138,0.2829499179,-0.096895213,0.5320856684,1499.8490474479,0.0980411474,4.7031545582,0.6215823664,0.3227584463,1.586048438,0.3201727062,-0.0944607182,0.0066775182,1154.6232868293,1656.2472090268,0.3103939167,0.3179926053
1000.1684182717,0.0940897223,5.723485631,779.8254739364,0.7715534504,0.1996617604,4.0934029232,0.1631487766,-0.056686719,0.5924456172,1498.6336981288,0.1105519367,5.2122929799,0.9190140012,0.3862702524,2.922632848,0.1907169759,-0.0867392892,0.4056070314,1420.1209476606,1947.9918162435,0.6251084193,1.0307891006
1000.5593335461,0.1277472831,6.6619051518,428.3679740133,0.7617891259,0.3186381845,4.2472520097,0.0887406342,-0.0691114209,0.688710032,1501.7632794728,0.0909125462,5.6624817781,0.8734967822,0.2425778346,3.9572129798,0.235519109,-0.0811058995,0.5292179699,1365.1177356413,1722.2831014529,1.0267333059,0.8283885333
999.1949196372,0.1148640773,6.5794022312,418.4646548054,0.6149831323,0.3846932089,2.6412321218,0.2329949128,-0.0939389905,0.8331202821,1499.5417423844,0.060818575,8.0236243433,0.7968528257,0.2916895119,2.9538875028,0.1239739123,-0.0916743284,0.2388046652,1315.4441284402,1703.7463839729,0.6066274991,0.6838686723
1000.6815345754,0.0670934483,3.095936869,419.7608256365,0.6327623555,0.2591357595,2.6437461825,0.4539840473,-0.1118081423,0.5627065792,1501.0524579947,0.1091250677,4.2583632235,0.8482553401,0.2974558864,1.5785365582,0.1461349832,-0.1022551672,0.8017457079,1087.8730277173,1696.1128686093,0.4049361532,0.3863135143
999.5846057303,0.1009807553,3.9298683826,518.5942541535,0.6795496464,0.3836559878,3.0414519958,0.2555385984,-0.0733055498,0.8373130757,1497.7958722276,0.115440085,4.4270057807,0.7476495566,0.203322057,3.4121091393,0.215438858,-0.0527486189,0.775475997,1205.3841083105,1762.8255006667,0.7772620773,0.5098745615
999.0928574856,0.1129023493,3.8393856526,654.9684848677,0.6939646393,0.353369994,3.5615247425,0.2878601407,-0.1043913154,0.2603631688,1500.912239416,0.102785388,6.0823134394,0.8159957406,0.2267612674,4.2071623088,0.2203480415,-0.0993314004,0.5312016471,1283.0057537998,1910.3808171106,0.8655555265,0.7668507803
1001.2731239271,0.0673286301,7.1400574553,601.3979621357,0.7981983874,0.1349539288,2.8925138189,0.2915641898,-0.0813283263,0.1903589542,1501.4959550603,0.0672222065,5.0804373022,0.9482401552,0.3720092991,3.3852740978,0.2346327867,-0.1378030207,0.3208970977,1290.3833391743,1706.884307762,0.3070677398,1.1837939055
1000.6092901092,0.0905338859,1.4727726296,-72.3659328779,0.9710970901,0.3833877959,3.3460070779,0.2889850104,-0.086294363,0.8666450695,1499.9143866478,0.072576686,6.9707039469,0.9066130882,0.3005093224,3.3933165039,0.2112741879,-0.0712362745,0.7133410013,990.9603184385,1463.3036947623,1.2241288957,0.9137583812
1001.6868227454,0.1144540727,3.9633670792,-20.8120334036,0.7183030873,0.3414081806,2.2927558783,0.2296676679,-0.1181649914,0.3190607038,1499.3829069182,0.0797235061,5.6621720015,0.796832442,0.3475768279,2.352722569,0.2601966643,-0.0952620741,0.8116946478,992.2459952274,1489.9881842944,0.5536040708,0.6314918287
998.060385536,0.126184608,8.2260261558,383.1121056913,0.6542819937,0.3438523413,2.8619236494,0.3661155694,-0.1230813973,0.5381049607,1500.8289610669,0.069841454,6.6673385662,0.6828701365,0.3928650895,3.8443177119,0.1551971551,-0.1620154528,0.3894225217,1395.7299414313,1679.2276492171,0.6196171722,1.0215457819
999.7112138668,0.0978843496,7.9614984326,551.2658837788,0.5571762016,0.0713974025,2.0851148617,0.2565428623,-0.0928123211,0.2845743887,1501.1186165783,0.0802599032,6.9405661227,0.5824979759,0.2097644569,1.9883560996,0.2505961003,-0.0750586521,0.4270551215,1429.3160774275,1808.2008169884,0.0761720032,0.2349193526
998.1410164009,0.0808425926,4.2923300668,83.8567896356,0.7965592566,0.3206427796,3.5697242141,0.2695007271,-0.1037963215,0.3419751187,1499.746422985,0.0564749547,5.5956082994,0.8690035016,0.3060923165,3.1477662027,0.1319440043,-0.1019678485,0.8998054474,1027.2395815936,1526.246151736,0.902180606,0.8251849751
998.6031576919,0.1253786468,5.3614756786,541.4491909803,0.8081899578,0.273908156,3.9140075323,0.2592673399,-0.0998016977,0.6471792599,1498.4192457491,0.0683126377,5.8846917412,0.8686009739,0.2329030815,5.1406687725,0.2112671824,-0.0956009107,0.7358485365,1362.5731903557,1716.0811787073,0.8496971762,1.0250943083
1000.379254098,0.1240409029,2.9190131243,190.8024654418,0.6696914312,0.3356979943,2.3018536537,0.2558200103,-0.1148006911,0.3988490636,1500.9285547781,0.0604595485,7.9358289988,0.8260579063,0.3678349013,2.8033383666,0.1364298252,-0.0881466923,0.5214849736,1069.464442887,1592.4749361989,0.5057755645,0.8455312783
999.7435738577,0.1191193353,7.7641715889,451.8282668711,0.624834333,0.4396452157,3.0288543032,0.1825161325,-0.129490012,0.6168037551,1500.3013346659,0.1138339385,4.7620190766,0.6986465805,0.229312095,1.7815111101,0.2611871306,-0.1084218074,0.6930462313,1417.6228016349,1745.2281245701,0.8174651591,0.2657865827
998.8800597557,0.1366665204,5.0097815029,399.663036397,0.6557353183,0.187630356,2.3744138689,0.3083113032,-0.0756783832,0.7054717226,1499.5176941689,0.0884446858,5.5135455717,0.796999492,0.3450343822,2.5312036929,0.1519402911,-0.0970864775,0.6078817855,1272.5171134127,1694.4108982722,0.2756776118,0.6870942659
998.5736333484,0.1127714561,8.3042790735,164.8893847766,0.7652347241,0.2495852953,3.4834208812,0.2403281513,-0.1279492733,0.698647737,1500.0558352724,0.0584154646,5.9651717792,0.8316735436,0.2199025298,4.7211953505,0.2149963198,-0.1278117804,0.2042505534,1152.9901748182,1557.5129068392,0.6438199162,0.8578331892
1000.077236212,0.1122307309,4.9356776971,748.9257525685,0.5824140225,0.2685260693,2.1952903059,0.2756229488,-0.0864411316,0.6553553358,1499.108135337,0.0994023208,7.6691517541,0.7290999067,0.4398518944,1.6550740867,0.2727153424,-0.1193547642,0.4658515371,1414.9332099219,2070.0378150043,0.3277148557,0.5156121888
1000.3688834872,0.0859373634,4.4146005361,543.654901311,0.7219132277,0.2430065451,3.3852039344,0.0438269516,-0.1200147196,0.800608756,1499.8806475716,0.0721253214,6.9352035034,0.7282271711,0.3398451864,3.0894033845,0.0947045389,-0.1009092201,0.6924513945,1206.6202073735,1771.8188851033,0.5896539998,0.7579619939
999.3962329758,0.0875119836,5.1895636276,972.4285495128,0.6727268116,0.1099731387,2.5539686956,0.2486467238,-0.0987474837,0.6511034553,1499.3584535514,0.0842115891,6.2899652755,0.6269062505,0.2525168737,1.4341189843,0.2383629168,-0.1442561757,0.6509696652,1441.0236932694,2014.4421593067,0.1729607047,0.2046435525
999.4684356344,0.0796025386,7.9461044123,543.5972293502,0.679518682,0.3052988737,3.2172001624,0.3388187016,-0.1027498656,0.7223988798,1499.1635409304,0.0979777083,4.8941517366,0.8668594492,0.3434595044,2.763490215,0.1829796779,-0.1262743781,0.329137404,1343.3100364533,1759.828072719,0.6422791161,0.815172096
998.7924571479,0.0774551664,3.010612287,334.1456258626,0.549243105,0.3011543185,2.8931613839,0.2844965555,-0.1035192971,0.5236891391,1498.8688672367,0.0915835433,6.5586893588,0.684099516,0.328964084,2.3967324951,0.205033707,-0.0799469176,0.3029718692,1076.7110321952,1699.5794555888,0.4631258433,0.5344044185
1000.2262556492,0.0794484026,6.6543571815,373.9040931032,0.6468987946,0.1114665211,2.5797681154,0.3971029463,-0.1454058359,0.5584763939,1501.0674327427,0.0910998315,5.9678501122,0.7124008711,0.337655257,2.0549975974,0.2255773581,-0.1137773856,0.5046388981,1197.901141981,1704.3479232524,0.1537737459,0.4813693838
1001.4718616462,0.138597436,4.3954541177,290.5343701936,0.7862783619,0.2076573154,3.871847948,0.3239785117,-0.0991255032,0.598934825,1499.5672779301,0.133462886,7.7074499344,0.9261293656,0.3006384875,4.9960064339,0.2163084151,-0.1425869024,0.560251881,1178.4650137869,1798.4279308686,0.6129470902,1.3737590225
1000.7447594471,0.1281258504,0.6674648071,143.6479398303,0.669998695,0.3421339377,2.9010643432,0.1739923584,-0.1226978346,0.8162749952,1499.4012514878,0.0968563668,7.6409475371,0.7042880615,0.2812433935,3.0132740579,0.1704765748,-0.113957036,0.7234343464,1013.0294588668,1605.7114168653,0.6475826898,0.5828042075
1001.3637598416,0.1120001073,2.8473545666,-34.1023159491,0.5561965572,0.3726972999,2.719246532,0.2451453764,-0.094806368,0.3599236209,1500.3821356757,0.1060722555,4.4596218458,0.7274200565,0.3295591869,3.3127983573,0.1765942124,-0.0603836467,0.3548688035,990.4883943007,1484.250302886,0.5553155409,0.790386291
998.2725878573,0.0927827751,5.0691212439,400.1126431158,0.7500459502,0.0046499737,3.4221513815,0.4478978104,-0.114647187,0.4809973812,1499.9165767657,0.0682856017,5.9737823552,0.7679460288,0.2879776068,3.0372994012,0.2180118404,-0.1122370395,0.7963324627,1186.4564214912,1663.1318555861,-0.0127639068,0.6522171263
1001.7526101883,0.0842202587,4.1271289192,708.8003217843,0.6534575098,0.1212200611,2.4731571455,0.3371046485,-0.1197228694,0.8232044883,1500.2048102487,0.1005131214,7.6270914273,0.5820892989,0.2941775425,2.4855149725,0.1992475475,-0.0785281282,0.6788423167,1248.1230009103,2043.5872737322,0.162680296,0.4149920859
1000.5842994918,0.0736742308,5.4667956288,477.7188184147,0.616051962,0.3548840045,2.8129966516,0.3982256337,-0.0958346074,0.5462041075,1499.2261332713,0.1003298666,5.292675226,0.9126929526,0.2503110541,3.2627271875,0.2272566952,-0.1080925093,0.700962279,1192.9912684805,1752.901227037,0.5941517603,0.7281743451
999.4409954193,0.1074379418,3.4224528531,337.034410759,0.6951011965,0.2665037401,3.0897713329,0.2960991669,-0.1298588123,0.5641543261,1499.0257735455,0.0794177606,5.2576069973,0.719206442,0.2972568681,3.4074389712,0.159848553,-0.1486714494,0.8466952971,1123.3689831474,1639.7536067308,0.5506787354,0.7083515131
1000.5190608283,0.0910376872,4.1624202345,558.1666682983,0.6927326135,0.2486890339,2.8725406142,0.2432991805,-0.0951971597,0.6776795117,1500.0759810983,0.0789138479,5.2685840713,0.743049604,0.2440828859,2.8250788768,0.2469663339,-0.1130450394,0.5359836807,1212.0291257388,1732.1417228532,0.4791709468,0.4974086212
999.2996577773,0.0959314176,4.9307331149,437.7171181125,0.8818180294,0.18803255,3.5045600662,0.2407625775,-0.0838613864,0.5793743783,1500.8033079087,0.0664173792,7.3265506416,0.9475589865,0.3403643534,6.3774707445,0.3047206971,-0.1071016686,0.0685410004,1206.3452024448,1713.8009624962,0.5693948664,2.0545949913
998.7702708008,0.0882018295,3.8264311217,516.8683865206,0.7501286021,0.3555470309,3.0736137754,0.1827382507,-0.1211741333,0.508682296,1501.3476403479,0.1170145373,6.9699805492,0.8333071479,0.3084433681,4.5332074445,0.2447746395,-0.0818165289,0.6150688937,1173.2124340838,1922.8998362473,0.8084873993,1.1528437846
1001.4723930546,0.0928211786,5.1545169287,502.9984776532,0.604603431,0.3378019824,2.3577235385,0.2274761165,-0.1058465703,0.5961870826,1500.2067161451,0.0753000864,6.7749769951,0.8875236271,0.386329634,2.1294047733,0.2485763998,-0.0929289983,0.3374661611,1242.1311780141,1756.8145851505,0.4671778503,0.7223277814
999.2196188924,0.1073622172,4.2109525746,365.9531307283,0.6513754734,0.3603776858,2.9249758879,0.2417820465,-0.1094118422,0.4775171978,1498.7622708837,0.0982602787,5.1635809755,0.7245406584,0.2744389827,2.7479915664,0.1690776377,-0.0694879116,0.4482597334,1164.6660064934,1684.4377060214,0.6739801544,0.5411501547
999.8181985331,0.0962512039,6.7381211446,608.2404230885,0.6068236152,0.2440428621,3.1453734137,0.0946469133,-0.1358956966,0.1527182335,1500.1006773763,0.0824523416,6.0561858768,0.7302959873,0.3617760026,2.2084109839,0.1867729682,-0.0624199357,0.3004334051,1394.2939071311,1803.8235294753,0.4638371272,0.5799674907
998.4057451693,0.1094499305,3.9642995525,464.2304769761,0.7461210482,0.2101561037,2.8195713815,0.2700343805,-0.1005623313,0.5508370396,1500.8592195833,0.0741245224,5.3171607432,0.7960573776,0.3282148038,2.2655302932,0.2105528037,-0.0795230389,0.5041938785,1199.8317794831,1683.8273061769,0.4271559906,0.5834906863
999.500378822,0.0850706812,1.6952917088,88.4814920356,0.6967275989,0.2656536666,2.7929831112,0.2511435683,-0.0827518993,0.5440201254,1501.3782571364,0.0896242713,5.9079412166,0.6754105352,0.3234034232,2.2977763972,0.2158881427,-0.1028123536,0.3815669269,1012.2611460234,1548.2287582744,0.5056421753,0.493434233
1000.3624204174,0.129062947,4.8957037293,525.2815589154,0.8377129712,0.4305735371,2.835687659,0.3761051964,-0.0842178755,0.5060519695,1501.177166032,0.0805478367,6.1938532437,0.880660131,0.2961381037,1.3420378272,0.2385912023,-0.097666558,0.4476399675,1332.2636488547,1763.2409130707,1.0067950515,0.3395683904
1001.2749741493,0.0897938768,3.4442868764,794.7300164305,0.6591484566,0.3315242762,2.731474161,0.3216534507,-0.109521337,0.7958453246,1500.2969852134,0.1014437967,4.2467762229,0.7427081326,0.2828988798,2.9789263622,0.2221891462,-0.0904556696,0.3236782443,1247.0657924262,1842.673911432,0.5688559088,0.6194007147
998.9297459961,0.1262525141,4.9044421564,460.6966523095,0.8011180545,0.4018650446,3.5908543304,0.226516577,-0.0950645856,0.7488250232,1498.7391982367,0.0785935874,6.5855789436,0.8598965045,0.2421141964,3.4055591613,0.1679901004,-0.1239191854,0.6880236526,1284.1922619708,1737.1885405452,1.1399194878,0.6946913698
1000.6738114988,0.0904653922,4.4420678555,797.9126511607,0.7533369899,0.16627757,2.9364085042,0.2001543437,-0.1354353382,0.8281783191,1499.6343269166,0.0788823151,5.5729448847,0.9640539375,0.3280814369,3.4477270258,0.1614360768,-0.1190612766,0.1835427063,1321.3177318334,1850.4021499198,0.3453732338,1.0869475439
999.522702664,0.0991065589,4.5929974093,496.0652097444,0.5749448805,0.3171862957,2.3466956329,0.0428602128,-0.0794141708,0.3911143191,1498.6988432525,0.0669833021,5.1628597824,0.7138141883,0.2862103072,2.7483007943,0.1491425437,-0.1087643615,0.3577883884,1225.3296854392,1670.2507909842,0.426623058,0.5556767142
998.9312093918,0.0800916576,9.028436534,509.031634992,0.5788467303,0.3604115876,2.7424233368,0.2313749471,-0.1144102126,0.1453332569,1500.040243145,0.0923400881,6.8469644603,0.5985453475,0.1531114114,2.1275335937,0.220292685,-0.1339379577,0.3481184201,1367.0132303541,1821.8751389253,0.5682855611,0.1847045239
1000.2642624538,0.0848468651,5.6264109213,353.4716635233,0.5946827154,0.1902545109,2.9798658759,0.1432656327,-0.0762534357,0.3575823938,1500.3562028889,0.0736906654,4.6962186857,0.964881786,0.2358547681,3.0231529149,0.079834367,-0.0953848313,0.8865325026,1169.0057416603,1622.6812506139,0.3332388034,0.68123393
1000.683689764,0.0956814753,4.6684756339,-11.2249369437,0.8050942452,0.160398595,3.4011419713,0.0529768224,-0.0844693884,0.7992565079,1499.0920564788,0.07324728,4.9038154289,0.8190276345,0.2724556701,4.6115169373,0.1582352733,-0.1011735643,0.5577714043,995.6696604411,1495.0601585621,0.4356332125,1.0201246267
998.8858251481,0.115826023,7.3815384037,170.5278522559,0.7089525461,0.2869921967,3.016314502,0.281501206,-0.1210354253,0.4326336089,1501.9140831704,0.074318628,5.5456225857,0.8229878116,0.2780098023,2.6074992289,0.162789833,-0.0935424375,0.3444037583,1144.6827455299,1572.1959543651,0.5989704299,0.5913478815
999.6579961876,0.0964527895,5.0565388794,363.9896651117,0.5199346427,0.4455721498,2.7412540057,0.3318492342,-0.0763565261,0.4282887819,1499.0890038109,0.0731087457,5.5890384616,0.7429148352,0.1266634734,2.3919141713,0.1644626038,-0.0597195539,0.6472283182,1177.1820456533,1647.8179443027,0.6242095728,0.2187226992
1000.9194559214,0.1068516602,2.5025107048,179.9370654579,0.6183444557,0.2630833442,2.6766885002,0.2511119738,-0.0875659192,0.2198092036,1502.1571620684,0.0767001941,5.5809235501,0.8926053414,0.341303806,4.1067790143,0.211233981,-0.1276523349,0.4565495523,1049.0341636116,1579.1806479806,0.4305999674,1.2388179498
997.6944399645,0.0820526802,5.1906934636,86.2172683518,0.6833163366,0.461233542,3.3508631417,0.1738085337,-0.0993852997,0.4818509823,1501.3081385271,0.0879790493,6.4965996879,0.7964200627,0.3180450613,2.9786809516,0.2063373321,-0.1074385019,0.5488004902,1034.4152635183,1550.5868825827,1.0477627224,0.7423262178
1000.192153584,0.0989273072,4.3919298975,390.3313577486,0.7459217431,0.1550412515,3.2794470485,0.299818141,-0.1253225234,0.4746839255,1500.7383264475,0.1013891922,6.0397910946,0.7908417935,0.3142337512,3.1388352832,0.1668077987,-0.0838265504,0.5964524992,1169.7840238153,1739.7653605313,0.3614278354,0.7716892441
